Name,Year,Species,Animals Seen,Groups Seen,Transect Length,Animals per 100km,Sequence,,,,,,,,,,,
East Zambezi Parks,2015,Baboon,116,5,294,39.5,3,,,,,,,,,,,
East Zambezi Parks,2016,Baboon,84,4,405,20.7,3,,,,,,,,,,,
East Zambezi Parks,2017,Baboon,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Baboon,81,7,422,19.2,3,,,,,,,,,,,
East Zambezi Parks,2020,Baboon,105,4,529,19.8,3,,,,,,,,,,,
East Zambezi Parks,2021,Baboon,94,5,541,17.4,3,,,,,,,,,,,
East Zambezi Parks,2022,Baboon,46,4,386,11.9,3,,,,,,,,,,,
East Zambezi Parks,2023,Baboon,163,7,514,31.7,3,,,,,,,,,,,
East Zambezi Parks,2007,Bat-eared Fox,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Bat-eared Fox,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Bat-eared Fox,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Bat-eared Fox,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Bat-eared Fox,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,Bat-eared Fox,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,Bat-eared Fox,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,Bat-eared Fox,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Bat-eared Fox,,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,Bat-eared Fox,,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,Bat-eared Fox,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Bat-eared Fox,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,Bat-eared Fox,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Bat-eared Fox,1,1,541,0.2,3,,,,,,,,,,,
East Zambezi Parks,2022,Bat-eared Fox,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,Bat-eared Fox,,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Buffalo,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Buffalo,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Buffalo,50,1,315,15.9,3,,,,,,,,,,,
East Zambezi Parks,2010,Buffalo,136,2,292,46.6,3,,,,,,,,,,,
East Zambezi Parks,2011,Buffalo,31,2,181,17.1,3,,,,,,,,,,,
East Zambezi Parks,2012,Buffalo,2,1,298,0.7,3,,,,,,,,,,,
East Zambezi Parks,2013,Buffalo,75,1,301,24.9,3,,,,,,,,,,,
East Zambezi Parks,2014,Buffalo,93,2,312,29.8,3,,,,,,,,,,,
East Zambezi Parks,2015,Buffalo,1,1,294,0.3,3,,,,,,,,,,,
East Zambezi Parks,2016,Buffalo,354,4,405,87.4,3,,,,,,,,,,,
East Zambezi Parks,2017,Buffalo,303,5,396,76.5,3,,,,,,,,,,,
East Zambezi Parks,2019,Buffalo,311,5,422,73.7,3,,,,,,,,,,,
East Zambezi Parks,2020,Buffalo,70,3,529,13.2,3,,,,,,,,,,,
East Zambezi Parks,2021,Buffalo,72,5,541,13.3,3,,,,,,,,,,,
East Zambezi Parks,2022,Buffalo,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,Buffalo,180,3,514,35,3,,,,,,,,,,,
East Zambezi Parks,2007,Burchell's Zebra,61,5,79,77.4,3,,,,,,,,,,,
East Zambezi Parks,2008,Burchell's Zebra,77,13,292,26.4,3,,,,,,,,,,,
East Zambezi Parks,2009,Burchell's Zebra,205,19,315,65.1,3,,,,,,,,,,,
East Zambezi Parks,2010,Burchell's Zebra,153,14,292,52.4,3,,,,,,,,,,,
East Zambezi Parks,2011,Burchell's Zebra,145,18,181,80,3,,,,,,,,,,,
East Zambezi Parks,2012,Burchell's Zebra,190,21,298,63.8,3,,,,,,,,,,,
East Zambezi Parks,2013,Burchell's Zebra,314,18,301,104.3,3,,,,,,,,,,,
East Zambezi Parks,2014,Burchell's Zebra,216,18,312,69.2,3,,,,,,,,,,,
East Zambezi Parks,2015,Burchell's Zebra,104,16,294,35.4,3,,,,,,,,,,,
East Zambezi Parks,2016,Burchell's Zebra,75,9,405,18.5,3,,,,,,,,,,,
East Zambezi Parks,2017,Burchell's Zebra,139,15,396,35.1,3,,,,,,,,,,,
East Zambezi Parks,2019,Burchell's Zebra,235,27,422,55.7,3,,,,,,,,,,,
East Zambezi Parks,2020,Burchell's Zebra,581,41,529,109.8,3,,,,,,,,,,,
East Zambezi Parks,2021,Burchell's Zebra,530,56,541,98,3,,,,,,,,,,,
East Zambezi Parks,2022,Burchell's Zebra,465,47,386,120.5,3,,,,,,,,,,,
East Zambezi Parks,2023,Burchell's Zebra,293,39,514,57,3,,,,,,,,,,,
East Zambezi Parks,2007,Bushbuck,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Bushbuck,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Bushbuck,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Bushbuck,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Bushbuck,3,2,181,1.7,3,,,,,,,,,,,
East Zambezi Parks,2012,Bushbuck,1,1,298,0.3,3,,,,,,,,,,,
East Zambezi Parks,2013,Bushbuck,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,Bushbuck,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Bushbuck,3,1,294,1,3,,,,,,,,,,,
East Zambezi Parks,2016,Bushbuck,2,1,405,0.5,3,,,,,,,,,,,
East Zambezi Parks,2017,Bushbuck,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Bushbuck,4,2,422,0.9,3,,,,,,,,,,,
East Zambezi Parks,2020,Bushbuck,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Bushbuck,,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,Bushbuck,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,Bushbuck,1,1,514,0.2,3,,,,,,,,,,,
East Zambezi Parks,2007,Bushpig,1,1,79,1.3,3,,,,,,,,,,,
East Zambezi Parks,2008,Bushpig,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Bushpig,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Bushpig,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Bushpig,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,Bushpig,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,Bushpig,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,Bushpig,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Bushpig,,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,Bushpig,,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,Bushpig,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Bushpig,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,Bushpig,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Bushpig,,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,Bushpig,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,Bushpig,,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Caracal,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Caracal,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Caracal,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Caracal,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Caracal,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,Caracal,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,Caracal,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,Caracal,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Caracal,,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,Caracal,,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,Caracal,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Caracal,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,Caracal,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Caracal,,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,Caracal,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,Caracal,,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Cheetah,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Cheetah,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Cheetah,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Cheetah,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Cheetah,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,Cheetah,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,Cheetah,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,Cheetah,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Cheetah,,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,Cheetah,,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,Cheetah,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Cheetah,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,Cheetah,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Cheetah,,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,Cheetah,2,1,386,0.5,3,,,,,,,,,,,
East Zambezi Parks,2023,Cheetah,,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Crocodile,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Crocodile,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Crocodile,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Crocodile,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Crocodile,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,Crocodile,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,Crocodile,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,Crocodile,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Crocodile,2,2,294,0.7,3,,,,,,,,,,,
East Zambezi Parks,2016,Crocodile,,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,Crocodile,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Crocodile,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,Crocodile,2,2,529,0.4,3,,,,,,,,,,,
East Zambezi Parks,2021,Crocodile,1,1,541,0.2,3,,,,,,,,,,,
East Zambezi Parks,2022,Crocodile,2,2,386,0.5,3,,,,,,,,,,,
East Zambezi Parks,2023,Crocodile,,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Duiker,9,9,79,11.4,3,,,,,,,,,,,
East Zambezi Parks,2008,Duiker,14,13,292,4.8,3,,,,,,,,,,,
East Zambezi Parks,2009,Duiker,9,9,315,2.9,3,,,,,,,,,,,
East Zambezi Parks,2010,Duiker,21,17,292,7.2,3,,,,,,,,,,,
East Zambezi Parks,2011,Duiker,14,14,181,7.7,3,,,,,,,,,,,
East Zambezi Parks,2012,Duiker,29,25,298,9.7,3,,,,,,,,,,,
East Zambezi Parks,2013,Duiker,37,35,301,12.3,3,,,,,,,,,,,
East Zambezi Parks,2014,Duiker,29,24,312,9.3,3,,,,,,,,,,,
East Zambezi Parks,2015,Duiker,28,26,294,9.5,3,,,,,,,,,,,
East Zambezi Parks,2016,Duiker,35,28,405,8.6,3,,,,,,,,,,,
East Zambezi Parks,2017,Duiker,21,18,396,5.3,3,,,,,,,,,,,
East Zambezi Parks,2019,Duiker,36,29,422,8.5,3,,,,,,,,,,,
East Zambezi Parks,2020,Duiker,40,35,529,7.6,3,,,,,,,,,,,
East Zambezi Parks,2021,Duiker,52,50,541,9.6,3,,,,,,,,,,,
East Zambezi Parks,2022,Duiker,32,30,386,8.3,3,,,,,,,,,,,
East Zambezi Parks,2023,Duiker,33,27,514,6.4,3,,,,,,,,,,,
East Zambezi Parks,2007,Eland,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Eland,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Eland,1,1,315,0.3,3,,,,,,,,,,,
East Zambezi Parks,2010,Eland,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Eland,11,2,181,6.1,3,,,,,,,,,,,
East Zambezi Parks,2012,Eland,2,2,298,0.7,3,,,,,,,,,,,
East Zambezi Parks,2013,Eland,7,2,301,2.3,3,,,,,,,,,,,
East Zambezi Parks,2014,Eland,3,1,312,1,3,,,,,,,,,,,
East Zambezi Parks,2015,Eland,43,4,294,14.6,3,,,,,,,,,,,
East Zambezi Parks,2016,Eland,3,1,405,0.7,3,,,,,,,,,,,
East Zambezi Parks,2017,Eland,34,4,396,8.6,3,,,,,,,,,,,
East Zambezi Parks,2019,Eland,6,1,422,1.4,3,,,,,,,,,,,
East Zambezi Parks,2020,Eland,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Eland,51,6,541,9.4,3,,,,,,,,,,,
East Zambezi Parks,2022,Eland,11,1,386,2.9,3,,,,,,,,,,,
East Zambezi Parks,2023,Eland,125,8,514,24.3,3,,,,,,,,,,,
East Zambezi Parks,2007,Elephant,121,12,79,153.6,3,,,,,,,,,,,
East Zambezi Parks,2008,Elephant,848,27,292,290.4,3,,,,,,,,,,,
East Zambezi Parks,2009,Elephant,371,19,315,117.8,3,,,,,,,,,,,
East Zambezi Parks,2010,Elephant,365,34,292,125,3,,,,,,,,,,,
East Zambezi Parks,2011,Elephant,447,34,181,246.6,3,,,,,,,,,,,
East Zambezi Parks,2012,Elephant,319,32,298,107,3,,,,,,,,,,,
East Zambezi Parks,2013,Elephant,329,34,301,109.3,3,,,,,,,,,,,
East Zambezi Parks,2014,Elephant,441,36,312,141.4,3,,,,,,,,,,,
East Zambezi Parks,2015,Elephant,951,43,294,323.5,3,,,,,,,,,,,
East Zambezi Parks,2016,Elephant,393,42,405,97,3,,,,,,,,,,,
East Zambezi Parks,2017,Elephant,379,22,396,95.7,3,,,,,,,,,,,
East Zambezi Parks,2019,Elephant,813,101,422,192.6,3,,,,,,,,,,,
East Zambezi Parks,2020,Elephant,953,46,529,180.2,3,,,,,,,,,,,
East Zambezi Parks,2021,Elephant,738,56,541,136.4,3,,,,,,,,,,,
East Zambezi Parks,2022,Elephant,407,15,386,105.5,3,,,,,,,,,,,
East Zambezi Parks,2023,Elephant,630,74,514,122.5,3,,,,,,,,,,,
East Zambezi Parks,2007,Gemsbok,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Gemsbok,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Gemsbok,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Gemsbok,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Gemsbok,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,Gemsbok,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,Gemsbok,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,Gemsbok,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Gemsbok,,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,Gemsbok,,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,Gemsbok,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Gemsbok,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,Gemsbok,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Gemsbok,,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,Gemsbok,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,Gemsbok,,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Giraffe,4,2,79,5.1,3,,,,,,,,,,,
East Zambezi Parks,2008,Giraffe,3,1,292,1,3,,,,,,,,,,,
East Zambezi Parks,2009,Giraffe,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Giraffe,13,4,292,4.5,3,,,,,,,,,,,
East Zambezi Parks,2011,Giraffe,11,2,181,6.1,3,,,,,,,,,,,
East Zambezi Parks,2012,Giraffe,18,6,298,6,3,,,,,,,,,,,
East Zambezi Parks,2013,Giraffe,6,2,301,2,3,,,,,,,,,,,
East Zambezi Parks,2014,Giraffe,15,7,312,4.8,3,,,,,,,,,,,
East Zambezi Parks,2015,Giraffe,8,4,294,2.7,3,,,,,,,,,,,
East Zambezi Parks,2016,Giraffe,28,8,405,6.9,3,,,,,,,,,,,
East Zambezi Parks,2017,Giraffe,6,2,396,1.5,3,,,,,,,,,,,
East Zambezi Parks,2019,Giraffe,27,8,422,6.4,3,,,,,,,,,,,
East Zambezi Parks,2020,Giraffe,26,10,529,4.9,3,,,,,,,,,,,
East Zambezi Parks,2021,Giraffe,30,9,541,5.5,3,,,,,,,,,,,
East Zambezi Parks,2022,Giraffe,38,12,386,9.8,3,,,,,,,,,,,
East Zambezi Parks,2023,Giraffe,9,5,514,1.8,3,,,,,,,,,,,
East Zambezi Parks,2007,Hartebeest,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Hartebeest,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Hartebeest,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Hartebeest,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Hartebeest,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,Hartebeest,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,Hartebeest,,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,Hartebeest,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Hartebeest,,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,Hartebeest,,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,Hartebeest,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Hartebeest,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,Hartebeest,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Hartebeest,,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,Hartebeest,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,Hartebeest,2,1,514,0.4,3,,,,,,,,,,,
East Zambezi Parks,2007,Hippo,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Hippo,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Hippo,2,1,315,0.6,3,,,,,,,,,,,
East Zambezi Parks,2010,Hippo,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Hippo,3,2,181,1.7,3,,,,,,,,,,,
East Zambezi Parks,2012,Hippo,1,1,298,0.3,3,,,,,,,,,,,
East Zambezi Parks,2013,Hippo,2,1,301,0.7,3,,,,,,,,,,,
East Zambezi Parks,2014,Hippo,8,1,312,2.6,3,,,,,,,,,,,
East Zambezi Parks,2015,Hippo,7,3,294,2.4,3,,,,,,,,,,,
East Zambezi Parks,2016,Hippo,38,7,405,9.4,3,,,,,,,,,,,
East Zambezi Parks,2017,Hippo,42,6,396,10.6,3,,,,,,,,,,,
East Zambezi Parks,2019,Hippo,34,13,422,8.1,3,,,,,,,,,,,
East Zambezi Parks,2020,Hippo,15,4,529,2.8,3,,,,,,,,,,,
East Zambezi Parks,2021,Hippo,22,7,541,4.1,3,,,,,,,,,,,
East Zambezi Parks,2022,Hippo,8,2,386,2.1,3,,,,,,,,,,,
East Zambezi Parks,2023,Hippo,57,4,514,11.1,3,,,,,,,,,,,
East Zambezi Parks,2007,Honey Badger,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Honey Badger,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,Honey Badger,,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,Honey Badger,,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,Honey Badger,,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,Honey Badger,,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,Honey Badger,2,2,301,0.7,3,,,,,,,,,,,
East Zambezi Parks,2014,Honey Badger,,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,Honey Badger,,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,Honey Badger,2,1,405,0.5,3,,,,,,,,,,,
East Zambezi Parks,2017,Honey Badger,,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,Honey Badger,,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,Honey Badger,,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,Honey Badger,,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,Honey Badger,,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,Honey Badger,,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Impala,15,4,79,19,3,,,,,,,,,,,
East Zambezi Parks,2008,Impala,99,10,292,33.9,3,,,,,,,,,,,
East Zambezi Parks,2009,Impala,151,11,315,47.9,3,,,,,,,,,,,
East Zambezi Parks,2010,Impala,290,10,292,99.3,3,,,,,,,,,,,
East Zambezi Parks,2011,Impala,293,12,181,161.6,3,,,,,,,,,,,
East Zambezi Parks,2012,Impala,244,24,298,81.9,3,,,,,,,,,,,
East Zambezi Parks,2013,Impala,465,25,301,154.5,3,,,,,,,,,,,
East Zambezi Parks,2014,Impala,335,25,312,107.4,3,,,,,,,,,,,
East Zambezi Parks,2015,Impala,580,18,294,197.3,3,,,,,,,,,,,
East Zambezi Parks,2016,Impala,1101,58,405,271.9,3,,,,,,,,,,,
East Zambezi Parks,2017,Impala,774,62,396,195.5,3,,,,,,,,,,,
East Zambezi Parks,2019,Impala,1073,81,422,254.2,3,,,,,,,,,,,
East Zambezi Parks,2020,Impala,1059,106,529,200.2,3,,,,,,,,,,,
East Zambezi Parks,2021,Impala,1244,124,541,229.9,3,,,,,,,,,,,
East Zambezi Parks,2022,Impala,128,12,386,33.2,3,,,,,,,,,,,
East Zambezi Parks,2023,Impala,1772,100,514,344.6,3,,,,,,,,,,,
East Zambezi Parks,2007,"Impala, Black-faced",,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,"Impala, Black-faced",,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,"Impala, Black-faced",,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,"Impala, Black-faced",,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,"Impala, Black-faced",,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,"Impala, Black-faced",,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,"Impala, Black-faced",,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,"Impala, Black-faced",,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,"Impala, Black-faced",,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,"Impala, Black-faced",,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,"Impala, Black-faced",,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,"Impala, Black-faced",7,1,422,1.7,3,,,,,,,,,,,
East Zambezi Parks,2020,"Impala, Black-faced",,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,"Impala, Black-faced",,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,"Impala, Black-faced",,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,"Impala, Black-faced",,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,"Jackal, Black-backed",,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,"Jackal, Black-backed",,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,"Jackal, Black-backed",,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,"Jackal, Black-backed",3,2,292,1,3,,,,,,,,,,,
East Zambezi Parks,2011,"Jackal, Black-backed",2,1,181,1.1,3,,,,,,,,,,,
East Zambezi Parks,2012,"Jackal, Black-backed",1,1,298,0.3,3,,,,,,,,,,,
East Zambezi Parks,2013,"Jackal, Black-backed",1,1,301,0.3,3,,,,,,,,,,,
East Zambezi Parks,2014,"Jackal, Black-backed",2,2,312,0.6,3,,,,,,,,,,,
East Zambezi Parks,2015,"Jackal, Black-backed",,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,"Jackal, Black-backed",1,1,405,0.2,3,,,,,,,,,,,
East Zambezi Parks,2017,"Jackal, Black-backed",6,4,396,1.5,3,,,,,,,,,,,
East Zambezi Parks,2019,"Jackal, Black-backed",3,2,422,0.7,3,,,,,,,,,,,
East Zambezi Parks,2020,"Jackal, Black-backed",9,5,529,1.7,3,,,,,,,,,,,
East Zambezi Parks,2021,"Jackal, Black-backed",3,2,541,0.6,3,,,,,,,,,,,
East Zambezi Parks,2022,"Jackal, Black-backed",,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,"Jackal, Black-backed",8,4,514,1.6,3,,,,,,,,,,,
East Zambezi Parks,2007,"Jackal, Side-striped",,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,"Jackal, Side-striped",,,292,,3,,,,,,,,,,,
East Zambezi Parks,2009,"Jackal, Side-striped",,,315,,3,,,,,,,,,,,
East Zambezi Parks,2010,"Jackal, Side-striped",,,292,,3,,,,,,,,,,,
East Zambezi Parks,2011,"Jackal, Side-striped",,,181,,3,,,,,,,,,,,
East Zambezi Parks,2012,"Jackal, Side-striped",,,298,,3,,,,,,,,,,,
East Zambezi Parks,2013,"Jackal, Side-striped",,,301,,3,,,,,,,,,,,
East Zambezi Parks,2014,"Jackal, Side-striped",,,312,,3,,,,,,,,,,,
East Zambezi Parks,2015,"Jackal, Side-striped",,,294,,3,,,,,,,,,,,
East Zambezi Parks,2016,"Jackal, Side-striped",,,405,,3,,,,,,,,,,,
East Zambezi Parks,2017,"Jackal, Side-striped",,,396,,3,,,,,,,,,,,
East Zambezi Parks,2019,"Jackal, Side-striped",,,422,,3,,,,,,,,,,,
East Zambezi Parks,2020,"Jackal, Side-striped",,,529,,3,,,,,,,,,,,
East Zambezi Parks,2021,"Jackal, Side-striped",,,541,,3,,,,,,,,,,,
East Zambezi Parks,2022,"Jackal, Side-striped",,,386,,3,,,,,,,,,,,
East Zambezi Parks,2023,"Jackal, Side-striped",,,514,,3,,,,,,,,,,,
East Zambezi Parks,2007,Kudu,4,1,79,5.1,3,,,,,,,,,,,
East Zambezi Parks,2008,Kudu,14,3,292,4.8,3,,,,,,,,,,,
East Zambezi Parks,2009,Kudu,16,4,315,5.1,3,,,,,,,,,,,
East Zambezi Parks,2010,Kudu,43,9,292,14.7,3,,,,,,,,,,,
East Zambezi Parks,2011,Kudu,42,11,181,23.2,3,,,,,,,,,,,
East Zambezi Parks,2012,Kudu,43,9,298,14.4,3,,,,,,,,,,,
East Zambezi Parks,2013,Kudu,14,4,301,4.7,3,,,,,,,,,,,
East Zambezi Parks,2014,Kudu,68,16,312,21.8,3,,,,,,,,,,,
East Zambezi Parks,2015,Kudu,9,3,294,3.1,3,,,,,,,,,,,
East Zambezi Parks,2016,Kudu,94,16,405,23.2,3,,,,,,,,,,,
East Zambezi Parks,2017,Kudu,40,8,396,10.1,3,,,,,,,,,,,
East Zambezi Parks,2019,Kudu,58,19,422,13.7,3,,,,,,,,,,,
East Zambezi Parks,2020,Kudu,83,26,529,15.7,3,,,,,,,,,,,
East Zambezi Parks,2021,Kudu,52,12,541,9.6,3,,,,,,,,,,,
East Zambezi Parks,2022,Kudu,23,5,386,6,3,,,,,,,,,,,
East Zambezi Parks,2023,Kudu,100,20,514,19.4,3,,,,,,,,,,,
East Zambezi Parks,2007,Lechwe,,,79,,3,,,,,,,,,,,
East Zambezi Parks,2008,Lechwe,,,292,,3,,,,,,,,,,,
